"date","state","cumu_cases","cumu_deaths","fips","daily_deaths","daily_cases","3_Day_MA_Ddeaths","7_Day_MA_Ddeaths","30_Day_MA_Ddeaths","3_Day_MA_Dcases","7_Day_MA_Dcases","30_Day_MA_Dcases"
2020-12-19,"MO",408862,4904,29,51,1932,35,57,47,3089,3500,3736
2020-12-20,"MO",410688,4937,29,33,1826,34,60,47,2443,3515,3635
2020-12-21,"MO",415751,4947,29,10,5063,31,62,46,2940,3461,3723
2020-12-22,"MO",419610,5158,29,211,3859,85,58,53,3583,3415,3780
2020-12-23,"MO",423296,5255,29,97,3686,106,65,56,4203,3386,3684
2020-12-24,"MO",425547,5294,29,39,2251,116,66,51,3265,3170,3591
2020-12-25,"MO",426100,5308,29,14,553,50,65,51,2163,2739,3463
2020-12-26,"MO",428681,5309,29,1,2581,18,58,50,1795,2831,3519
2020-12-27,"MO",430715,5316,29,7,2034,7,54,50,1723,2861,3464
2020-12-28,"MO",436721,5316,29,0,6006,3,53,50,3540,2996,3582
2020-12-29,"MO",441216,5433,29,117,4495,41,39,54,4178,3087,3660
2020-12-30,"MO",445769,5491,29,58,4553,58,34,55,5018,3210,3588
2020-12-31,"MO",449569,5519,29,28,3800,68,32,50,4283,3432,3546
2021-01-01,"MO",450801,5540,29,21,1232,36,33,50,3195,3529,3433
2021-01-02,"MO",453523,5543,29,3,2722,17,33,47,2585,3549,3373
2021-01-03,"MO",456021,5562,29,19,2498,14,35,48,2151,3615,3316
2021-01-04,"MO",462534,5562,29,0,6513,7,35,46,3911,3688,3463
2021-01-05,"MO",467455,5825,29,263,4921,94,56,54,4644,3748,3568
2021-01-06,"MO",471868,5858,29,33,4413,99,52,55,5282,3728,3518
2021-01-07,"MO",475713,5882,29,24,3845,107,52,51,4393,3735,3496
2021-01-08,"MO",479274,5912,29,30,3561,29,53,51,3940,4068,3488
2021-01-09,"MO",481017,5944,29,32,1743,29,57,50,3050,3928,3418
2021-01-10,"MO",482668,5948,29,4,1651,22,55,49,2318,3807,3344
2021-01-11,"MO",487027,5951,29,3,4359,13,56,48,2584,3499,3422
2021-01-12,"MO",490138,6155,29,204,3111,70,47,55,3040,3240,3469
2021-01-13,"MO",492975,6171,29,16,2837,74,45,55,3436,3015,3382
2021-01-14,"MO",495748,6201,29,30,2773,83,46,48,2907,2862,3335
2021-01-15,"MO",497941,6253,29,52,2193,33,49,48,2601,2667,3278
2021-01-16,"MO",499377,6253,29,0,1436,27,44,47,2134,2623,3201
2021-01-17,"MO",500560,6254,29,1,1183,18,44,47,1604,2556,3121
2021-01-18,"MO",503461,6256,29,2,2901,1,44,45,1840,2348,3153
2021-01-19,"MO",506043,6263,29,7,2582,3,15,44,2222,2272,3178
2021-01-20,"MO",508374,6461,29,198,2331,69,41,50,2605,2200,3087
2021-01-21,"MO",510634,6485,29,24,2260,76,41,44,2391,2127,3034
2021-01-22,"MO",512627,6527,29,42,1993,88,39,42,2195,2098,2978
2021-01-23,"MO",513773,6541,29,14,1146,27,41,42,1800,2057,2941
2021-01-24,"MO",514757,6548,29,7,984,21,42,41,1374,2028,2955
2021-01-25,"MO",517325,6553,29,5,2568,9,42,41,1566,1981,2955
2021-01-26,"MO",519275,6709,29,156,1950,56,64,46,1834,1890,2952
2021-01-27,"MO",520870,6725,29,16,1595,59,38,47,2038,1785,2805
2021-01-28,"MO",522644,6739,29,14,1774,62,36,44,1773,1716,2714
2021-01-29,"MO",524491,6748,29,9,1847,13,32,42,1739,1695,2624
2021-01-30,"MO",525479,6748,29,0,988,8,30,41,1536,1672,2530
2021-01-31,"MO",526369,6748,29,0,890,3,29,40,1242,1659,2519
2021-02-01,"MO",528477,6748,29,0,2108,0,28,40,1329,1593,2498
2021-02-02,"MO",530250,7088,29,340,1773,113,54,51,1590,1568,2474
2021-02-03,"MO",531867,7117,29,29,1617,123,56,52,1833,1571,2311
2021-02-04,"MO",533260,7117,29,0,1393,123,54,43,1594,1517,2194
2021-02-05,"MO",534524,7142,29,25,1264,18,56,43,1425,1433,2089
2021-02-06,"MO",535264,7143,29,1,740,9,56,42,1132,1398,1985
2021-02-07,"MO",535841,7143,29,0,577,9,56,41,860,1353,1886
2021-02-08,"MO",537234,7149,29,6,1393,2,57,40,903,1251,1874
2021-02-09,"MO",538282,7161,29,12,1048,6,10,40,1006,1147,1854
2021-02-10,"MO",539232,7431,29,270,950,96,45,49,1130,1052,1740
2021-02-11,"MO",540239,7442,29,11,1007,98,46,43,1002,997,1670
2021-02-12,"MO",541190,7453,29,11,951,97,44,43,969,952,1607
2021-02-13,"MO",541697,7455,29,2,507,8,45,42,822,919,1532
2021-02-14,"MO",542162,7455,29,0,465,4,45,40,641,903,1474
2021-02-15,"MO",542737,7458,29,3,575,2,44,40,516,786,1445
2021-02-16,"MO",543522,7470,29,12,785,5,44,41,608,749,1432
2021-02-17,"MO",544279,7695,29,225,757,80,38,48,706,721,1361
2021-02-18,"MO",545190,7709,29,14,911,84,38,48,818,707,1305
2021-02-19,"MO",545979,7715,29,6,789,82,37,42,819,684,1254
2021-02-20,"MO",546475,7715,29,0,496,7,37,41,732,683,1195
2021-02-21,"MO",546899,7715,29,0,424,2,37,40,570,677,1142
2021-02-22,"MO",547858,7885,29,170,959,57,61,45,626,732,1136
2021-02-23,"MO",548570,7894,29,9,712,60,61,45,698,721,1127
2021-02-24,"MO",549175,7902,29,8,605,62,30,45,759,699,1062
2021-02-25,"MO",549769,7913,29,11,594,9,29,40,637,654,1016
2021-02-26,"MO",550374,7920,29,7,605,9,29,40,601,628,983
2021-02-27,"MO",550683,7919,29,-1,309,6,29,39,503,601,935
2021-02-28,"MO",551059,7919,29,0,376,2,29,39,430,594,886
2021-03-01,"MO",551834,7932,29,13,775,4,7,39,487,568,878
2021-03-02,"MO",552471,8148,29,216,637,76,36,47,596,557,870
2021-03-03,"MO",553096,8150,29,2,625,77,35,47,679,560,821
2021-03-04,"MO",553704,8158,29,8,608,75,35,36,623,562,782
2021-03-05,"MO",554253,8161,29,3,549,4,34,35,594,554,746
2021-03-06,"MO",554583,8161,29,0,330,4,35,35,496,557,711
2021-03-07,"MO",554990,8161,29,0,407,1,35,34,429,562,682
2021-03-08,"MO",555805,8295,29,134,815,45,52,38,517,567,685
2021-03-09,"MO",556426,8297,29,2,621,45,21,38,614,565,686
2021-03-10,"MO",557125,8300,29,3,699,46,21,38,712,576,663
2021-03-11,"MO",557746,8307,29,7,621,4,21,38,647,577,649
2021-03-12,"MO",558358,8310,29,3,612,4,21,29,644,586,638
2021-03-13,"MO",558720,8310,29,0,362,3,21,29,532,591,616
2021-03-14,"MO",559074,8310,29,0,354,1,21,29,443,583,596
2021-03-15,"MO",559832,8350,29,40,758,13,8,30,491,575,604
2021-03-16,"MO",560426,8358,29,8,594,16,9,30,569,571,609
2021-03-17,"MO",560975,8364,29,6,549,18,9,30,634,550,608
2021-03-18,"MO",561476,8368,29,4,501,6,9,30,548,533,598
2021-03-19,"MO",561948,8370,29,2,472,4,9,22,507,513,589
2021-03-20,"MO",562273,8374,29,4,325,3,9,22,433,508,569
2021-03-21,"MO",562618,8374,29,0,345,2,9,22,381,506,555
2021-03-22,"MO",563282,8429,29,55,664,20,11,24,445,493,560
2021-03-23,"MO",563918,8434,29,5,636,20,11,24,548,499,567
2021-03-24,"MO",564480,8435,29,1,562,20,10,18,621,501,554
2021-03-25,"MO",565035,8438,29,3,555,3,10,18,584,508,549
2021-03-26,"MO",565567,8440,29,2,532,2,10,18,550,517,546
2021-03-27,"MO",565934,8440,29,0,367,2,9,18,485,523,539
2021-03-28,"MO",566304,8440,29,0,370,1,9,17,423,527,531
2021-03-29,"MO",567024,8495,29,55,720,18,9,19,486,535,545
2021-03-30,"MO",567595,8498,29,3,571,19,9,19,554,525,551
2021-03-31,"MO",568091,8499,29,1,496,20,9,19,596,516,542
2021-04-01,"MO",568684,8501,29,2,593,2,9,12,553,521,540
2021-04-02,"MO",569231,8504,29,3,547,2,9,12,545,523,538
2021-04-03,"MO",569579,8504,29,0,348,2,9,12,496,521,529
2021-04-04,"MO",569846,8504,29,0,267,1,9,11,387,506,520
2021-04-05,"MO",570609,8508,29,4,763,1,2,12,459,512,534
2021-04-06,"MO",571285,8509,29,1,676,2,2,12,569,527,543
2021-04-07,"MO",571951,8510,29,1,666,2,2,7,702,551,538
2021-04-08,"MO",572560,8510,29,0,609,1,1,7,650,554,538
2021-04-09,"MO",573137,8515,29,5,577,2,2,7,617,558,534
2021-04-10,"MO",573565,8515,29,0,428,2,2,7,538,569,527
2021-04-11,"MO",573994,8515,29,0,429,2,2,7,478,593,521
2021-04-12,"MO",574786,8622,29,107,792,36,16,10,550,597,536
2021-04-13,"MO",575493,8625,29,3,707,37,17,10,643,601,547
2021-04-14,"MO",576076,8630,29,5,583,38,17,9,694,589,541
2021-04-15,"MO",576579,8634,29,4,503,4,18,9,598,574,538
2021-04-16,"MO",576952,8635,29,1,373,3,17,9,486,545,533
2021-04-17,"MO",576939,8635,29,0,-13,2,17,9,288,482,515
2021-04-18,"MO",577317,8635,29,0,378,0,17,9,246,475,512
2021-04-19,"MO",578035,8684,29,49,718,16,9,10,361,464,525
2021-04-20,"MO",578739,8689,29,5,704,18,9,10,600,464,537
2021-04-21,"MO",579660,8691,29,2,921,19,9,9,781,512,546
2021-04-22,"MO",580548,8692,29,1,888,3,8,9,838,567,554
2021-04-23,"MO",581264,8694,29,2,716,2,8,9,842,616,559
2021-04-24,"MO",581643,8695,29,1,379,1,9,9,661,672,554
2021-04-25,"MO",581959,8695,29,0,316,1,9,8,470,663,546
2021-04-26,"MO",582483,8732,29,37,524,13,7,10,406,635,552
2021-04-27,"MO",583274,8737,29,5,791,14,7,10,544,648,566
2021-04-28,"MO",584069,8738,29,1,795,14,7,8,703,630,568
2021-04-29,"MO",584825,8741,29,3,756,3,7,8,781,611,574
2021-04-30,"MO",585673,8743,29,2,848,2,7,8,800,630,586
2021-05-01,"MO",586664,8745,29,2,991,2,7,8,865,717,599
2021-05-02,"MO",586988,8745,29,0,324,1,7,8,721,718,592
2021-05-03,"MO",587498,8814,29,69,510,24,12,10,608,716,597
2021-05-04,"MO",588131,8818,29,4,633,24,12,10,489,694,610
2021-05-05,"MO",588760,8821,29,3,629,25,12,10,591,670,605
2021-05-06,"MO",589367,8820,29,-1,607,2,11,10,623,649,603
2021-05-07,"MO",589898,8823,29,3,531,2,11,10,589,604,598
2021-05-08,"MO",590253,8824,29,1,355,1,11,10,498,513,590
2021-05-09,"MO",590509,8825,29,1,256,2,11,10,381,503,579
2020-01-22,"MT",0,0,30,1,1,0,0,0,0,0,0
2020-01-23,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-01-24,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-01-25,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-01-26,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-01-27,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-01-28,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-01-29,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-01-30,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-01-31,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-01,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-02,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-03,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-04,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-05,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-06,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-07,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-08,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-09,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-10,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-11,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-12,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-13,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-14,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-15,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-16,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-17,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-18,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-19,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-20,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-21,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-22,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-23,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-24,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-25,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-26,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-27,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-28,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-02-29,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-03-01,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-03-02,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-03-03,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-03-04,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-03-05,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-03-06,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-03-07,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-03-08,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-03-09,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-03-10,"MT",0,0,30,0,0,0,0,0,0,0,0
2020-03-11,"MT",1,0,30,0,1,0,0,0,0,0,0
2020-03-12,"MT",1,0,30,0,0,0,0,0,0,0,0
2020-03-13,"MT",1,0,30,0,0,0,0,0,0,0,0
2020-03-14,"MT",1,0,30,0,0,0,0,0,0,0,0
2020-03-15,"MT",7,0,30,0,6,0,0,0,2,1,0
2020-03-16,"MT",7,0,30,0,0,0,0,0,2,1,0
2020-03-17,"MT",11,0,30,0,4,0,0,0,3,2,0
2020-03-18,"MT",12,0,30,0,1,0,0,0,2,2,0
2020-03-19,"MT",15,0,30,0,3,0,0,0,3,2,0
2020-03-20,"MT",21,0,30,0,6,0,0,0,3,3,1
2020-03-21,"MT",27,0,30,0,6,0,0,0,5,4,1
2020-03-22,"MT",34,0,30,0,7,0,0,0,6,4,1
2020-03-23,"MT",37,0,30,0,3,0,0,0,5,4,1
2020-03-24,"MT",48,0,30,0,11,0,0,0,7,5,2
2020-03-25,"MT",65,0,30,0,17,0,0,0,10,8,2
2020-03-26,"MT",90,1,30,1,25,0,0,0,18,11,3
2020-03-27,"MT",121,1,30,0,31,0,0,0,24,14,4
2020-03-28,"MT",147,1,30,0,26,0,0,0,27,17,5
2020-03-29,"MT",173,2,30,1,26,0,0,0,28,20,6
2020-03-30,"MT",184,4,30,2,11,1,1,0,21,21,6
2020-03-31,"MT",203,5,30,1,19,1,1,0,19,22,7
2020-04-01,"MT",228,5,30,0,25,1,1,0,18,23,8
2020-04-02,"MT",244,5,30,0,16,0,1,0,20,22,8
2020-04-03,"MT",262,5,30,0,18,0,1,0,20,20,9
2020-04-04,"MT",281,6,30,1,19,0,1,0,18,19,9
2020-04-05,"MT",300,6,30,0,19,0,1,0,19,18,10
2020-04-06,"MT",320,6,30,0,20,0,0,0,19,19,11
2020-04-07,"MT",332,6,30,0,12,0,0,0,17,18,11
2020-04-08,"MT",352,6,30,0,20,0,0,0,17,18,12
2020-04-09,"MT",365,6,30,0,13,0,0,0,15,17,12
2020-04-10,"MT",365,6,30,0,0,0,0,0,11,15,12
2020-04-11,"MT",377,6,30,0,12,0,0,0,8,14,13
2020-04-12,"MT",394,6,30,0,17,0,0,0,10,13,13
2020-04-13,"MT",398,7,30,1,4,0,0,0,11,11,13
2020-04-14,"MT",404,7,30,0,6,0,0,0,9,10,13
2020-04-15,"MT",415,7,30,0,11,0,0,0,7,9,14
2020-04-16,"MT",422,8,30,1,7,0,0,0,8,8,14
2020-04-17,"MT",422,8,30,0,0,0,0,0,6,8,14
2020-04-18,"MT",426,10,30,2,4,1,1,0,4,7,14
2020-04-19,"MT",433,10,30,0,7,1,1,0,4,6,14
2020-04-20,"MT",437,12,30,2,4,1,1,0,5,6,14
2020-04-21,"MT",439,13,30,1,2,1,1,0,4,5,14
2020-04-22,"MT",442,14,30,1,3,1,1,0,3,4,14
2020-04-23,"MT",444,14,30,0,2,1,1,0,2,3,13
2020-04-24,"MT",444,14,30,0,0,0,1,0,2,3,13
2020-04-25,"MT",445,14,30,0,1,0,1,0,1,3,12
2020-04-26,"MT",449,14,30,0,4,0,1,0,2,2,11
2020-04-27,"MT",451,16,30,2,2,1,1,0,2,2,10
2020-04-28,"MT",451,15,30,-1,0,0,0,0,2,2,9
2020-04-29,"MT",451,16,30,1,0,1,0,0,1,1,9
2020-04-30,"MT",453,16,30,0,2,0,0,0,1,1,8
2020-05-01,"MT",453,16,30,0,0,0,0,0,1,1,8
2020-05-02,"MT",455,16,30,0,2,0,0,0,1,1,7
2020-05-03,"MT",457,16,30,0,2,0,0,0,1,1,6
2020-05-04,"MT",457,16,30,0,0,0,0,0,1,1,6
2020-05-05,"MT",456,16,30,0,-1,0,0,0,0,1,5
2020-05-06,"MT",456,16,30,0,0,0,0,0,0,1,5
2020-05-07,"MT",459,16,30,0,3,0,0,0,1,1,4
2020-05-08,"MT",458,16,30,0,-1,0,0,0,1,1,4
2020-05-09,"MT",458,16,30,0,0,0,0,0,1,0,3
2020-05-10,"MT",458,16,30,0,0,0,0,0,0,0,3
2020-05-11,"MT",459,16,30,0,1,0,0,0,0,0,3
2020-05-12,"MT",459,16,30,0,0,0,0,0,0,0,2
2020-05-13,"MT",462,16,30,0,3,0,0,0,1,1,2
2020-05-14,"MT",466,16,30,0,4,0,0,0,2,1,2
2020-05-15,"MT",466,16,30,0,0,0,0,0,2,1,2
2020-05-16,"MT",468,16,30,0,2,0,0,0,2,1,2
2020-05-17,"MT",470,16,30,0,2,0,0,0,1,2,2
2020-05-18,"MT",470,16,30,0,0,0,0,0,1,2,1
2020-05-19,"MT",478,16,30,0,8,0,0,0,3,3,2
2020-05-20,"MT",478,16,30,0,0,0,0,0,3,2,1
2020-05-21,"MT",479,16,30,0,1,0,0,0,3,2,1
2020-05-22,"MT",479,16,30,0,0,0,0,0,0,2,1
2020-05-23,"MT",479,16,30,0,0,0,0,0,0,2,1
2020-05-24,"MT",479,16,30,0,0,0,0,0,0,1,1
2020-05-25,"MT",479,16,30,0,0,0,0,0,0,1,1
2020-05-26,"MT",479,17,30,1,0,0,0,0,0,0,1
2020-05-27,"MT",485,17,30,0,6,0,0,0,2,1,1
2020-05-28,"MT",493,17,30,0,8,0,0,0,5,2,1
2020-05-29,"MT",505,17,30,0,12,0,0,0,9,4,2
2020-05-30,"MT",505,17,30,0,0,0,0,0,7,4,2
2020-05-31,"MT",515,17,30,0,10,0,0,0,7,5,2
2020-06-01,"MT",523,17,30,0,8,0,0,0,6,6,2
2020-06-02,"MT",525,17,30,0,2,0,0,0,7,7,2
2020-06-03,"MT",539,17,30,0,14,0,0,0,8,8,3
2020-06-04,"MT",539,17,30,0,0,0,0,0,5,7,3
2020-06-05,"MT",540,18,30,1,1,0,0,0,5,5,3
2020-06-06,"MT",540,18,30,0,0,0,0,0,0,5,3
2020-06-07,"MT",548,18,30,0,8,0,0,0,3,5,3
2020-06-08,"MT",548,18,30,0,0,0,0,0,3,4,3
2020-06-09,"MT",554,18,30,0,6,0,0,0,5,4,3
2020-06-10,"MT",561,18,30,0,7,0,0,0,4,3,3
2020-06-11,"MT",573,18,30,0,12,0,0,0,8,5,4
2020-06-12,"MT",588,18,30,0,15,0,0,0,11,7,4
2020-06-13,"MT",588,18,30,0,0,0,0,0,9,7,4
2020-06-14,"MT",609,19,30,1,21,0,0,0,12,9,5
2020-06-15,"MT",612,19,30,0,3,0,0,0,8,9,5
2020-06-16,"MT",630,20,30,1,18,1,0,0,14,11,5
2020-06-17,"MT",630,20,30,0,0,0,0,0,7,10,5
2020-06-18,"MT",666,20,30,0,36,0,0,0,18,13,6
2020-06-19,"MT",698,20,30,0,32,0,0,0,23,16,7
2020-06-20,"MT",716,20,30,0,18,0,0,0,29,18,8
2020-06-21,"MT",717,20,30,0,1,0,0,0,17,15,8
2020-06-22,"MT",734,21,30,1,17,0,0,0,12,17,8
2020-06-23,"MT",766,21,30,0,32,0,0,0,17,19,10
2020-06-24,"MT",803,21,30,0,37,0,0,0,29,25,11
2020-06-25,"MT",829,22,30,1,26,0,0,0,32,23,12
2020-06-26,"MT",852,22,30,0,23,0,0,0,29,22,12
2020-06-27,"MT",852,22,30,0,0,0,0,0,16,19,12
2020-06-28,"MT",919,22,30,0,67,0,0,0,30,29,14
2020-06-29,"MT",967,22,30,0,48,0,0,0,38,33,15
2020-06-30,"MT",1018,22,30,0,51,0,0,0,55,36,17
2020-07-01,"MT",1083,22,30,0,65,0,0,0,55,40,19
2020-07-02,"MT",1123,23,30,1,40,0,0,0,52,42,20
2020-07-03,"MT",1128,23,30,0,5,0,0,0,37,39,20
2020-07-04,"MT",1167,23,30,0,39,0,0,0,28,45,21
2020-07-05,"MT",1249,23,30,0,82,0,0,0,42,47,24
2020-07-06,"MT",1249,23,30,0,0,0,0,0,40,40,24
2020-07-07,"MT",1371,23,30,0,122,0,0,0,68,50,27
2020-07-08,"MT",1466,25,30,2,95,1,0,0,72,55,31
2020-07-09,"MT",1569,27,30,2,103,1,1,0,107,64,34
2020-07-10,"MT",1593,28,30,1,24,2,1,0,74,66,34
2020-07-11,"MT",1677,29,30,1,84,1,1,0,70,73,37
2020-07-12,"MT",1841,31,30,2,164,1,1,0,91,85,42
2020-07-13,"MT",1843,32,30,1,2,1,1,0,83,85,42
2020-07-14,"MT",1952,34,30,2,109,2,2,0,92,83,45
2020-07-15,"MT",2218,34,30,0,266,1,1,0,126,107,54
2020-07-16,"MT",2342,37,30,3,124,2,1,1,166,110,57
2020-07-17,"MT",2366,37,30,0,24,1,1,1,138,110,58
2020-07-18,"MT",2471,37,30,0,105,1,1,1,84,113,60
2020-07-19,"MT",2533,37,30,0,62,0,1,1,64,99,61
2020-07-20,"MT",2621,39,30,2,88,1,1,1,85,111,64
2020-07-21,"MT",2712,40,30,1,91,1,1,1,80,109,66
2020-07-22,"MT",2909,42,30,2,197,2,1,1,125,99,72
2020-07-23,"MT",3037,45,30,3,128,2,1,1,139,99,76
2020-07-24,"MT",3247,46,30,1,210,2,1,1,178,126,81
2020-07-25,"MT",3342,46,30,0,95,1,1,1,144,124,84
2020-07-26,"MT",3381,47,30,1,39,1,1,1,115,121,84
2020-07-27,"MT",3381,47,30,0,0,0,1,1,45,109,84
2020-07-28,"MT",3667,52,30,5,286,2,2,1,108,136,92
2020-07-29,"MT",3780,55,30,3,113,3,2,1,133,124,94
2020-07-30,"MT",3954,58,30,3,174,4,2,1,191,131,98
2020-07-31,"MT",3965,60,30,2,11,3,2,1,99,103,96
2020-08-01,"MT",4081,61,30,1,116,2,2,1,100,106,99
2020-08-02,"MT",4193,61,30,0,112,1,2,1,80,116,102
2020-08-03,"MT",4314,64,30,3,121,1,2,1,116,133,105
2020-08-04,"MT",4429,65,30,1,115,1,2,1,116,109,106
2020-08-05,"MT",4593,66,30,1,164,2,2,1,133,116,111
2020-08-06,"MT",4744,70,30,4,151,2,2,2,143,113,112
2020-08-07,"MT",4888,74,30,4,144,3,2,2,153,132,114
2020-08-08,"MT",4952,75,30,1,64,3,2,2,120,124,113
2020-08-09,"MT",5017,75,30,0,65,2,2,2,91,118,114
2020-08-10,"MT",5017,75,30,0,0,0,2,2,43,100,111
2020-08-11,"MT",5289,79,30,4,272,1,2,2,112,123,115
2020-08-12,"MT",5403,79,30,0,114,1,2,2,129,116,119
2020-08-13,"MT",5539,81,30,2,136,2,2,2,174,114,120
2020-08-14,"MT",5541,81,30,0,2,1,1,2,84,93,111
2020-08-15,"MT",5659,82,30,1,118,1,1,2,85,101,111
2020-08-16,"MT",5779,82,30,0,120,0,1,2,80,109,114
2020-08-17,"MT",5847,84,30,2,68,1,1,2,102,119,113
2020-08-18,"MT",5847,84,30,0,0,1,1,2,63,80,110
2020-08-19,"MT",5956,84,30,0,109,1,1,2,59,79,111
2020-08-20,"MT",6214,89,30,5,258,2,1,2,122,96,117
2020-08-21,"MT",6216,89,30,0,2,2,1,2,123,96,110
2020-08-22,"MT",6376,90,30,1,160,2,1,2,140,102,111
2020-08-23,"MT",6490,91,30,1,114,1,1,2,92,102,108
2020-08-24,"MT",6623,97,30,6,133,3,2,2,136,111,109
2020-08-25,"MT",6785,97,30,0,162,2,2,2,136,134,113
2020-08-26,"MT",6785,98,30,1,0,2,2,2,98,118,113
2020-08-27,"MT",6929,98,30,0,144,0,1,2,102,102,109
2020-08-28,"MT",7063,100,30,2,134,1,2,2,93,121,109
2020-08-29,"MT",7251,104,30,4,188,2,2,2,155,125,110
2020-08-30,"MT",7340,104,30,0,89,2,2,1,137,121,112
2020-08-31,"MT",7493,105,30,1,153,2,1,1,143,124,114
2020-09-01,"MT",7689,108,30,3,196,1,2,2,146,129,117
2020-09-02,"MT",7867,111,30,3,178,2,2,2,176,155,118
2020-09-03,"MT",8000,111,30,0,133,2,2,2,169,153,119
2020-09-04,"MT",8019,114,30,3,19,2,2,2,110,137,114
2020-09-05,"MT",8164,116,30,2,145,2,2,2,99,130,114
2020-09-06,"MT",8264,117,30,1,100,2,2,1,88,132,113
2020-09-07,"MT",8379,118,30,1,115,1,2,1,120,127,114
2020-09-08,"MT",8381,119,30,1,2,1,2,1,72,99,112
2020-09-09,"MT",8659,119,30,0,278,1,1,1,132,113,121
2020-09-10,"MT",8663,123,30,4,4,2,2,1,95,95,112
2020-09-11,"MT",8925,133,30,10,262,5,3,2,181,129,117
2020-09-12,"MT",8925,133,30,0,0,5,2,2,89,109,113
2020-09-13,"MT",9021,135,30,2,96,4,3,2,119,108,116
2020-09-14,"MT",9107,138,30,3,86,2,3,2,61,104,115
2020-09-15,"MT",9244,140,30,2,137,2,3,2,106,123,116
2020-09-16,"MT",9431,141,30,1,187,2,3,2,137,110,119
2020-09-17,"MT",9872,144,30,3,441,2,3,2,255,173,134
2020-09-18,"MT",10164,156,30,12,292,5,3,2,307,177,140
2020-09-19,"MT",10300,157,30,1,136,5,3,2,290,196,136
2020-09-20,"MT",10427,159,30,2,127,5,3,2,185,201,140
2020-09-21,"MT",10696,162,30,3,269,2,3,2,177,227,144
2020-09-22,"MT",10900,163,30,1,204,2,3,2,200,237,147
2020-09-23,"MT",11220,165,30,2,320,2,3,2,264,256,153
2020-09-24,"MT",11548,167,30,2,328,2,3,2,284,239,159
2020-09-25,"MT",11905,168,30,1,357,2,2,2,335,249,171
2020-09-26,"MT",11907,171,30,3,2,2,2,2,229,230,166
2020-09-27,"MT",12107,173,30,2,200,2,2,2,186,240,168
2020-09-28,"MT",12413,174,30,1,306,2,2,2,169,245,172
2020-09-29,"MT",12876,179,30,5,463,3,2,2,323,282,185
2020-09-30,"MT",13393,181,30,2,517,3,2,3,429,310,197
2020-10-01,"MT",13824,183,30,2,431,3,2,2,470,325,204
2020-10-02,"MT",14283,186,30,3,459,2,3,2,469,340,214
2020-10-03,"MT",14561,186,30,0,278,2,2,2,389,379,219
2020-10-04,"MT",14635,187,30,1,74,1,2,2,270,361,221
2020-10-05,"MT",15298,191,30,4,663,2,2,2,338,412,238
2020-10-06,"MT",15723,192,30,1,425,2,2,2,387,407,249
